komentar,label
mba ini belum paham islam berarti tapi mau debat kasian juga mualaf saja mba amiin,ujaran_kebencian
allah mahabesar dlm nama yesus utusannya yg kudus bukan yg lain kawin dan beranak cucu,bukan_cyberbullying
simple bang jawab saja itu firman allah bukan kalimat nabi muhammad nabi cuma menysmpaikan,bukan_cyberbullying
carilah jln yg lurus ya bang zuma,bukan_cyberbullying
ya iyah yesus bukan tuhan yesus di sunnat ber do anya sujud dan di sunat agama apa yg di sunat yg sujud matinya pake kain kapan kenapa orang kristen tidak ngikuti,ujaran_kebencian
islam akan hadir kedalam hati seseorang bagi mereka yang berakal sehat,ujaran_kebencian
bengkulu hadir semoga bang zuma dkk sehat selalu aamiin,bukan_cyberbullying
bang zuma maksud biara ini bahwa azab itu ditampakkan allah pd nabi swaktu mikraj allah perlihatkan bermacam maca kejadian,bukan_cyberbullying
semangat bang zuma,bukan_cyberbullying
assalamualaikum saya abdullah senang dgn bang zuma yg sering memberi menambah ilmu kami,bukan_cyberbullying
itu tidak ada dicerita itu film ajo dialquran tidak harus ada gbr dan film itu kresten tuhanya manusia,ujaran_kebencian
kresten agamanya dikonsep kalau islam firman tuhan,ujaran_kebencian
saya muslim bang banyak yg ter pelisit dr penyampai an kmu bang kaji lg tentang nabi isa turun di akhir zaman nantan,bukan_cyberbullying
saya dari minang kabau tak bosan bosannya menyimak apologet islam bang zuma uni riva dan ustad sugi,bukan_cyberbullying
mantaap bang cerdas abangku,bukan_cyberbullying
ini kok ky suarax olan sehat selalu dan panjang umur ustadz zuma dkk smg otak para oten waras dan berfungsi sebagai manusia yang normal,ujaran_kebencian
mk nya klo mau pinter jd lah muslim klo ttp jd oten2 pasti bodoh dlm pengetahuan agama contoh yg debat ama zuma cm pamer kebodohan paham,ujaran_kebencian
saya muslim setelah denger penjelasan bang zuma saya makin bersyukur telah terlahir sebagai muslim alhamdulillah,bukan_cyberbullying
ini adalah salah satu speech gurunda zuma yang terbaik allahuakbar,bukan_cyberbullying
sungguh luar biasa penjelasan bag zuma yg menguasai data data sejarah yg tercatat,bukan_cyberbullying
semoga sehat selalu dan selalu dalam lindungan allah swt,bukan_cyberbullying
ustadz zuma the best,bukan_cyberbullying
belajar kosmologi tampa biologi itu buta belajar ta saup tampa data sesat ber agama tampa mengunakan alkitap juga sesat,ujaran_kebencian
subhanallah maha suci allah lanjutkan bang zuma beri peringatan dan pencerahan utk domba2 yg tersesat akibat dokrin paulus pendosa pencipta yesus dan kristen hasil konseling tahun 325 masehi,ujaran_kebencian
agama selain isalam sesat dan menyesatkan,ujaran_kebencian
oten itu tidak punya akal sehat bang zuma jadi bodoh kalo cerdas pasti mualaf,ujaran_kebencian
jaman milenial kok ya masuh membicarakan dongengan jaman dulu,ujaran_kebencian
nabi isa bukan tuhan oten tapi utusan allah swt cerdas lah oten jgn bodo semua yg di jelasin bang zuma itu benar,ujaran_kebencian
yang memerintahkan oten menyembah yudas itu iblis setuju karena yang di salip yudas bukan nabi isa,bukan_cyberbullying
dukung bang zuma sebarkan kebenaran islam cileungsi hadir,bukan_cyberbullying
kalau selain islam dan kristen yg kematiannya di kubur gimna dengan agama lain mohon maaf yg matinya di bakar siksa kuburnya gimana ada yg bisa menjelaskan,bukan_cyberbullying
dalam dunia ini hanya ada satu tuhan iaitu allah kamu sembah la apa pun balasan diakhirat akan semua merasa tak kira ko percaya ke tidak allah tu ada ko tetap akan terima balasan tuhan yg mana menyembah manusia dan menyembah berhala atau patung2 tempatnya tetap dineraka jgn ko kata itu dlm agama islam agama kami tak sama agama islam dan tak de semua tu ya mmg dlm agama kamu tak de tetapi hukuman allah tidak peduli apa yg kamu cakap allah yg mencipta alam semua ini ko percaya ke tidak ko tetap akan diberi balasan di akhirat dan kekal dlm neraka selama2nya selagi ko menyembah selain allah itu la tempat kamu semua bukan islam ke neraka patung yg kamu sembah allah yg cipta manusia yg kamu sembah adalah ciptaan allah kenapa mahu menyembah selain allah tggu dan lihat diazabkan dikubur baru kamu menyesal tiada siaran ulangan seperti di tv atau di vedio ketika itu tiada lagi gunanya penyesalan jgn sombong dengan agama kamu sedangkan dalam kitab kamu pun memberitahu sembahlah allah kerana isa ibnu maryam atau yasus adalah pesuruh allah buka dan baca keseluruhan kitab kamu tiada satu pun yasus menyuruh umatnya menyembahnya kenapa kamu tidak membaca dan mengikut ajaran yasus sembah la tuhan yang satu kristian bukan agama yasus kenapa kamu mahu mencipta agama yasus dalam kitab kamu takde menyatakan kristian itu agama yasus agama yasus menyembah tuhan yang satu seperti umat islam menyembah tuhan yg satu,ujaran_kebencian
maka tidak mungkin manusia yg menciptakan komputer itu menjadi komputer,bukan_cyberbullying
satu yang harus di ingat utk orang kafir di akhirat nanti jangan pernah bilang saya tidak tahu karena penyambung lidah nabi muhammad berulang ulang mengingatkan kalian,ujaran_kebencian
orang gila itu cuman provokator,pelecehan_penghinaan
ya alloh zuma ini memang orang cerdas semoga memberi berkah bagi semua ummat,bukan_cyberbullying
susah nenjeladjan kpd org yg ndak ada isi kepalanya makanya utk nenjadi islam harus pinter,ujaran_kebencian
lanjutkan bang zuma mengajarkan yg benar pd org2 yg tidak memakai akalnya,bukan_cyberbullying
ya alloh berilah perlindungan mu kepada zuma agar selalu dapat memberikan penjelasan tentang firman2 mu ya alloh,bukan_cyberbullying
salam jumpa manusia adalah ciptaan allaah,bukan_cyberbullying
katanya yesus tuhan tapi kenapa tidak ngikuti jejak yesus kan yesus kalau berdoa sujud di sunnat wapatnya pake kain kapan yg di bawa iman islam iman dan takwa,ujaran_kebencian
mariam manusia anaknya pasti manusia nabi iss manusi ad nyembah allah bagus tuh orang kristi ani klau tidak tau nanya sama mualap mualap itu orang cerdas pintar tujuan nya surga,ujaran_kebencian
klu pusing mikir bagi orang yg bodoh orang yg pendustaan bukti istael di usir pir aun diselamatkan allah melalui nabi musa di sebrang kan dari laut sesudahnya di sebrang selamat langsung inkari allah tuhannya musa malah membuat pelesetkan ajarannya allah itu buktinya yg mudah di pikir orang2 istael pendusta,ujaran_kebencian
jelas singkat padat aja bang juma klo menjelasakan tuhan itu tidak beranak dan tidak di peranakan alloh itu esa,bukan_cyberbullying
asalamualaikum bang zuma bang zuma org2 kresten ini tidak nyambung kerna di achir jaman org2 yahudi2 kresten trus memerangi kt org islam sampai2 imam mahdi yg membunuh orang orang yahudi kresten,ancaman_intimidasi
bang zuma mmg huebaat mantaab,bukan_cyberbullying
amin semoga bg zuma di tempatnya sorga sehat pig umuro tempatnya,bukan_cyberbullying
masuk islam aja mbak,ujaran_kebencian
betul kata bg zuma 100 person di jamin,bukan_cyberbullying
oten mnyebut agama tidak punya malu pngikut paulus iblis,ujaran_kebencian
manusia adalah mahluk yg sempurna dari binatang knp karena binatang tidak berakal,bukan_cyberbullying
cerdas,bukan_cyberbullying
orang yg tidak bersunat di dalam kulit kulupnya banyak kotoran bau banyak bakteri kalau kencing airnya kemana mana,ujaran_kebencian
kawasan nya berbukit n lembah disana bang zuma di penuhi pohon kurma dan pokok kaktus,bukan_cyberbullying
yesus nabi isa alaihissalam dilahirkn baitulhem nama tempat jerici atau jericho lembah pohon kurma dipaestina sekarang di kawasan israel jauh sedikit lebih kurang 10 km dari baitul maqdis,bukan_cyberbullying
bang zuma sngat cerdas,bukan_cyberbullying
paulus bukan nabi paulus melantik diri nya sebagai nabi nabi iblis,ujaran_kebencian
terus nasib nya agama hindu gimana bang yg jasad nya d kremasi berarti tidak da siksa kubur pencerahan nya,bukan_cyberbullying
selamat berdakwah bang zuma semoga banyak orang yg terselamatkan dari ajaran yg keliru,ujaran_kebencian
kok maksa banget sih seorang manusia harus jadi tuhan,bukan_cyberbullying
oten mah yg penting ngeyel bahkan mesin buatan oten sendiripun saat ini bersaksi melawan oten mereka membutakan mata dan menulikan telinga mereka sendiri mengeraskan hati mereka sendiri,ujaran_kebencian
biar orang kristen sadar bang zuma,ujaran_kebencian
biar orang kristen tau bang zuma,ujaran_kebencian
ini adalah persalah fahaman antara isa dianggaptuhan padahal isa adalah nabi secara logik siapa yg salah tetap salah dan akan dihukum jadi fikir sebaliknya sebelum membuat keputusan insyaallah,ujaran_kebencian
kasih tau bang zuma,bukan_cyberbullying
kasih tau biar kawan kristen tau,ujaran_kebencian
oten betina ini cara bicaranya seperti orang berilmu padahal agak lain botolnya luar biasa yg disiksa itu malah kalian oten yg nyembah anaknya maria itu,ujaran_kebencian
tidak percaya siksa kubur ditanya saja dia pernah di alam kandungan dia ingat tidak ketika dialam kandungan,bukan_cyberbullying
nabi muhammad saw waktu isra mikraj yg diberitaukan orag yg disiksa diapi neraka diberi tau oleh allah swt melalui malaikat jibril malaikatnya allah swt,bukan_cyberbullying
mantap dan benar jawaban abangku bang suma masaallah tabarakallah lailaha illallah muhammadarrasulullah,bukan_cyberbullying
siksa kubur itu ada bagi yg brrdosa tapi bagi yg tak berdosa siksa kubur tidak ada hanya srperti tertidur malam,bukan_cyberbullying
itu namanya wahyu bukan ucapan dari kehendaknya sendiri namanya surga dan neraka kita hanya disuruh percaya tidak harus melihat dulu,bukan_cyberbullying
oten yg masih punya otak pasti sadar dengan bimbelnya lewat penjelasan bang zuma kecuali oten yg bibel koclok,ujaran_kebencian
pengaruh media sosial banyak propaganda agama,bukan_cyberbullying
hayoo berdoalah sama yg mengatur se isi langit dan bumi semoga sang maha kuasa memberikan petunjuk akan k benaran,bukan_cyberbullying
semoga kita semua selalu dalam hidayah allah swt sehat selalu bang zuma semoga pencerahan nya dapat memberikan hidayah umkris,ujaran_kebencian
subhanalloh bank zuma luar biasa dalam mengajarkan agama islam semoga alloh menjaga dan melindungi bank zuma aamiin aamiin ya alloh yarobbal alamin,bukan_cyberbullying
agama sana tidak kenal siksa kubur tp klo siksa dubur sudah biasa lgbt,ujaran_kebencian
hari tunang kitabmu lebih di kuasai bang zuma tak terbantahkan,ujaran_kebencian
orang bodoh susah untuk memahami,pelecehan_penghinaan
takbir,bukan_cyberbullying
bang zumma lanjutkan perjuangan menanamkan akidah islam semoga selalu dilindungi allah,bukan_cyberbullying
tidak perlu muluk dlm agama islam bnyak orang bisa hafal alqur an tpi di agama kristen blm prn dengar mereka bisa hafal kitabnya dari sinilah aq lbih prcya islam beribadah sj islam ttup aurat smntara di kristen sj perempuan sj bisa berpakaian seksi aq beruntung bisa mu alaf meskipun blm sempurna,ujaran_kebencian
keterlaluan keristen menyebut yesus lahir di kandang domba itu penghinaan pdhl yesus org suci,bukan_cyberbullying
abang dzuma ini sdh membacakan yg tertulis di bibel nya oten ternyata oten masih membantahnnya,ujaran_kebencian
maaf suster cb anda cari sumber nya 1 apa injil dan bible itu dua kitab yg sama berbeda 2 cb cari silsilah siapa mereka para penulis bible 3 cb cari dan pelajari bible yg asli berbahasa suryani terjemahkan dg perlahan dan hati2 terutama masalah yg menyangkut ke tuhan an 4 salam bhineka tunggal ika,bukan_cyberbullying
sederhana saja mikirnya tuhan ada dengan sendirinya tidak beranak dan tidak di peranakan berpikirlah pakai akal sehat dan jangan punya otak tp tidak berakal,pelecehan_penghinaan
org keristen ini tidak pake data atau pakta cuma ngandalkan kata pandeta pendeta pun kata org org2 kata orang2 na jd sampai kapan kalian belajar yg benar cari kesalahan yg kalian yakinni klo tidak ketemu ty org yg berilmu pasti kalian tidak akn ketemu karna tidak ada bukti klian salah paham carilah pmbenaran agama kalian mgkn kalian salah pahamnya disini kata tuhan tuan,ujaran_kebencian
alloh swt semua umat harus ngammum ke rosullulloh rosullulloh dridhoi alloh swt menyampaikn alquran ke kita,bukan_cyberbullying
hadis sunah rosul rosulloh tapak krjanya selamat karena ngerjakan petunjuk tuntunan dari alloh swt yang ditulis di alquran kesimpulan nya diridhoi alloh swt umat semua,bukan_cyberbullying
ridho oleh semua manusia supaya mnusia adanya nikmat dgn selsamat nya bhgia dgn slmat nya dunia dan di achiratnya hadis tapak krja sunah di selamatkan,bukan_cyberbullying
gimana klo dipindah kedaguu ya,bukan_cyberbullying
alquran artinya alloh swt ngadakn bacaan untuk semua manusia prak rdho oleh,bukan_cyberbullying
salam alquran wahyuillahi tulisan bacaan petunjuk tuntunan dr alloh swt yg turunkan ke manusia dgn ridonya dijadikn nabi sudah penuh ilmu diangkt jdi rosul,bukan_cyberbullying
mengenai siksa kubur dan syurga yg rinci dalam al qur an yg disampaikan nabi muhammad itu sebagai rasulullah saat peristiwa isra mi raj banyak selain islam tidak percaya dan menolak kebenaran hal ini dan bertanya2 kenapa nabi muhammad mengetahui siksa kubur dan syurga padahal diri nabi muhammad saat itu masih hidup itulah mukjizat yg diberikan allah saat nabi muhammad dg peristiwa isra mi raj tersebut,bukan_cyberbullying
alqur an diturunkan salah satu tujuanya adalah untuk membantah tuduhan keji bahwa yesus isa adalah anak tuhan,ujaran_kebencian
pemahaman yang luas pemaparan yang mantab dan penjelasan bang zuma selalu luar biasa dan masuk logika,bukan_cyberbullying
gasspooll zumaa,bukan_cyberbullying
kls2 teri lawan ular tua ini wajar juara lawan edis ular tua ollohmu olloh arab tidak ada campur sm elohim israel ular tua ya,ujaran_kebencian
hoax itu merugikan agama lain tapi menguntungkan teman sekubu lumayanlah,bukan_cyberbullying
barokallah bang zuma anda mujahid moderen diera digital anda tauladan kami,bukan_cyberbullying
tanya ja sebelum yesus di lahir kan alam ini udah ada ama isi nya udah pernah menciptakan apa di alam ini yesus,ujaran_kebencian
di isrok mikroj rosul diberi petunjuk sorga neraka,bukan_cyberbullying
sebenarnya alloh swt bnyk menyebut rosulullah tapi tidak menyebut namanya contoh jika ada ayat yg kalimat nya katakan kalimat itu di tujukan pada nabi muhammad saw atau alloh swt menyebut nabi dlm kalimat yg lain seperti dlm surat al muzammil surat abasa,bukan_cyberbullying
sehat slalu bang zuma panjang umur slalu dalam lindungan allah swt,bukan_cyberbullying
nabi muhamad terima wahyu yang diperkhabarkan oleh allaah tentang kematian di alam kubur kiamat padang mahsar penghisaban amal baik dan jahat dan kehidupan di syurga dan seksaan dalam neraka semua itu info dari allaah sebab itu nabi muhamad tahu tentang alam selepas kematian walaupun nabi muhamad belum mati di alam kubur adalah alam kehidupan sebelum kiamat orang kafir dan orang yang berdosa diseksa dialam kubur orang islam yang soleh berada dlm kebahagian di alam kubur,bukan_cyberbullying
hadir dari sulawesi selatan sehat terus pak ustad,bukan_cyberbullying
wartawan kalau jaman dahulu pencari berita,bukan_cyberbullying
man yuti illaha wa rasulah yudlillhu jannah orang yang taat pada allah dan rasulullah tempatnya adalah syurga,bukan_cyberbullying
gambaran tentang sakratul maut dijelaskan allah dalam alqur an,bukan_cyberbullying
sakratul maut bagi orang iman berlangsung sangat cepat bagi orang kafir sangat menyiksa,ujaran_kebencian
sakratul maut memang sangat mengerikan saat terpisahnya raga dari roh,bukan_cyberbullying
sabda muhammad saw wahai ummatku janganlah kamu membuat gambarku aku takut nanti kamu menyembahku,bukan_cyberbullying
ahli kitab adalah orang yang pintar2 membuat kitab suci,ujaran_kebencian
firman allah wama halaqtul jinna wal insa illa liya budun kuciptakan jin dan manusia untuk menyembah kepadaku,bukan_cyberbullying
naskah apa dulu naskah injil apa alquran,bukan_cyberbullying
zuma pilihan allah swt untuk untuk membangunkan org terlena dgn dogma dokrin yg membuat org keresten hilang akal sehatnya contohnya manusia dijadikan tuhan pastor biarawati tidak boleh nikah tidak masuk akal sekiranya sikecil nya berkendak bagaimana caranya karena fitrah kita manusia laki laki dan perempuan saling mencinta untuk berketurunan itulah agama mengatur dgn nikah hidup apologet islam zuma hebat alhamdulillah,ujaran_kebencian
aq suka narasi seperti ini,bukan_cyberbullying
jadi jangan mengukur nabi dengan orang biasa seperti dirimu kamu manusia biasa nabi luar biasa,pelecehan_penghinaan
kenapa nabi muhammad tau waktuyg telah lalu waktu sekarang dan yg akan datang sorga neraka dan mahsyar karena nabi itu dapat wahyu dari allah dan nabiitu bedadengan kita nabi di buka hijab penghalang sehingga nabi melihat dan mendengar dan tahu yg tidak mata semua mahluk melihat mendengar dan tahu,bukan_cyberbullying
